gene_symbol,action_family,n_edges,chem_id,chem_name,action_norm
TP53,inhibits,1172,MESH:C016599,mono-(2-ethylhexyl)phthalate,decreases^response to substance
TP53,inhibits,1172,MESH:C016599,mono-(2-ethylhexyl)phthalate,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C103325,mono-benzyl phthalate,decreases^expression
TP53,inhibits,1172,MESH:C028577,monobutyl phthalate,decreases^expression
TP53,inhibits,1172,MESH:C406082,monomethylarsonous acid,decreases^expression
TP53,inhibits,1172,MESH:C406082,monomethylarsonous acid,decreases^reaction|increases^activity|increases^expression|increases^localization|increases^phosphorylation
TP53,inhibits,1172,MESH:C041105,monomethyl succinate,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C575654,morindone,decreases^expression
TP53,inhibits,1172,MESH:C000614007,moringin,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:D009020,Morphine,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D009020,Morphine,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C437683,motexafin gadolinium,affects^cotreatment|decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C437683,motexafin gadolinium,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:C523799,MRK 003,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009150,Mustard Compounds,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D009151,Mustard Gas,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009151,Mustard Gas,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C008577,myricitrin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C059685,"N(1),N(11)-diethylnorspermine",decreases^reaction|increases^activity|increases^cleavage|increases^reaction
TP53,inhibits,1172,MESH:C059685,"N(1),N(11)-diethylnorspermine",decreases^expression|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:C469937,"N(2)-(2-aminocyclohexyl)-N(6)-(3-chlorophenyl)-9-ethyl-9H-purine-2,6-diamine",decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,decreases^activity|decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,decreases^activity|decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C080955,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,decreases^expression
TP53,inhibits,1172,MESH:C556398,N-(2-(dimethylamino)ethyl)-2-aminothiazonaphthalimide,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C556398,N-(2-(dimethylamino)ethyl)-2-aminothiazonaphthalimide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C555658,N-(4-((3-(2-amino-4-pyrimidinyl)-2-pyridinyl)oxy)phenyl)-4-(4-methyl-2-thienyl)-1-phthalazinamine,affects^binding|decreases^reaction
TP53,inhibits,1172,MESH:C064769,N-acetylsphingosine,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009243,NAD,affects^cotreatment|decreases^acetylation|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:D009243,NAD,affects^cotreatment|decreases^reaction|increases^mutagenesis
TP53,inhibits,1172,MESH:D009243,NAD,decreases^expression
TP53,inhibits,1172,MESH:D009270,Naloxone,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009270,Naloxone,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D037742,"Nanotubes, Carbon",decreases^expression
TP53,inhibits,1172,MESH:D037742,"Nanotubes, Carbon",decreases^expression|increases^phosphorylation
TP53,inhibits,1172,MESH:C046170,naphthenic acid,decreases^reaction|increases^abundance|increases^expression
TP53,inhibits,1172,MESH:C005273,naringenin,decreases^reaction|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:C101954,N-caproylsphingosine,affects^splicing|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C101954,N-caproylsphingosine,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C507699,necrostatin-1,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C002701,neocuproine,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C010463,n-hexanal,decreases^expression
TP53,inhibits,1172,MESH:D009536,Niacinamide,decreases^expression
TP53,inhibits,1172,MESH:D009536,Niacinamide,decreases^activity|increases^acetylation|increases^reaction
TP53,inhibits,1172,MESH:D009536,Niacinamide,decreases^acetylation|decreases^activity
TP53,inhibits,1172,MESH:D009536,Niacinamide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009532,Nickel,decreases^expression
TP53,inhibits,1172,MESH:C022838,nickel chloride,decreases^activity
TP53,inhibits,1172,MESH:C022838,nickel chloride,decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C022838,nickel chloride,affects^binding|decreases^activity|decreases^reaction
TP53,inhibits,1172,MESH:C022838,nickel chloride,decreases^response to substance
TP53,inhibits,1172,MESH:C022838,nickel chloride,decreases^cleavage|decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C022838,nickel chloride,decreases^cleavage|decreases^response to substance
TP53,inhibits,1172,MESH:C029938,nickel sulfate,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D009534,Niclosamide,decreases^response to substance
TP53,inhibits,1172,MESH:D009534,Niclosamide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009538,Nicotine,decreases^expression|increases^phosphorylation|increases^ubiquitination
TP53,inhibits,1172,MESH:D009538,Nicotine,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D009538,Nicotine,decreases^expression
TP53,inhibits,1172,MESH:D009538,Nicotine,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:D009569,Nitric Oxide,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D009588,Nitrogen Mustard Compounds,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D009589,Nitrogen Oxides,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C419410,"N-(N-(3,5-difluorophenacetyl)alanyl)phenylglycine tert-butyl ester",decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C419410,"N-(N-(3,5-difluorophenacetyl)alanyl)phenylglycine tert-butyl ester",decreases^expression
TP53,inhibits,1172,MESH:C044387,"N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine",affects^cotreatment|decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C044387,"N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine",decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C044387,"N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine",decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C010615,Nonidet P-40,decreases^expression
TP53,inhibits,1172,MESH:C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",affects^binding|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",decreases^reaction|increases^acetylation
TP53,inhibits,1172,MESH:C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",decreases^expression
TP53,inhibits,1172,MESH:C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",affects^cotreatment|decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:C434926,"N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride",decreases^reaction|increases^acetylation|increases^reaction
TP53,inhibits,1172,MESH:C553898,NSC 724998,decreases^response to substance
TP53,inhibits,1172,MESH:C482205,nutlin 3,decreases^response to substance|increases^expression|increases^response to substance
TP53,inhibits,1172,MESH:C482205,nutlin 3,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C482205,nutlin 3,decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C482205,nutlin 3,affects^binding|decreases^activity
TP53,inhibits,1172,MESH:C482205,nutlin 3,decreases^reaction|increases^cleavage
TP53,inhibits,1172,MESH:C482205,nutlin 3,affects^binding|decreases^reaction
TP53,inhibits,1172,MESH:C482205,nutlin 3,affects^cotreatment|decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C482205,nutlin 3,affects^binding|decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C025589,ochratoxin A,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:D015282,Octreotide,decreases^expression
TP53,inhibits,1172,MESH:D019319,Okadaic Acid,decreases^expression
TP53,inhibits,1172,MESH:D019319,Okadaic Acid,affects^localization|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:C531550,olaparib,affects^cotreatment|affects^reaction|decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C013168,olaquindox,decreases^expression
TP53,inhibits,1172,MESH:C013168,olaquindox,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C008701,oleandrigenin,decreases^expression
TP53,inhibits,1172,MESH:D019301,Oleic Acid,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C090046,olomoucine,decreases^phosphorylation|decreases^reaction
TP53,inhibits,1172,MESH:C090046,olomoucine,decreases^phosphorylation|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:D010755,Organophosphates,decreases^expression
TP53,inhibits,1172,MESH:D010042,Ouabain,decreases^expression|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,decreases^response to substance|increases^expression
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,decreases^phosphorylation|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,decreases^activity|decreases^response to substance
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,affects^reaction|decreases^activity
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,decreases^activity|decreases^response to substance|increases^activity
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,affects^cotreatment|decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:D000077150,Oxaliplatin,affects^reaction|decreases^expression
TP53,inhibits,1172,MESH:D010100,Oxygen,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D010100,Oxygen,affects^reaction|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010100,Oxygen,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010100,Oxygen,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:D010100,Oxygen,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010126,Ozone,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D017239,Paclitaxel,decreases^expression
TP53,inhibits,1172,MESH:D017239,Paclitaxel,decreases^response to substance
TP53,inhibits,1172,MESH:D017239,Paclitaxel,decreases^reaction|decreases^response to substance
TP53,inhibits,1172,MESH:D017239,Paclitaxel,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C500026,palbociclib,decreases^response to substance
TP53,inhibits,1172,MESH:D010168,Palmitates,decreases^reaction|increases^acetylation|increases^reaction
TP53,inhibits,1172,MESH:D010168,Palmitates,decreases^reaction|increases^acetylation
TP53,inhibits,1172,MESH:D019308,Palmitic Acid,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D019308,Palmitic Acid,affects^cotreatment|decreases^reaction|increases^acetylation
TP53,inhibits,1172,MESH:D010278,Parathion,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D052638,Particulate Matter,decreases^expression|increases^abundance
TP53,inhibits,1172,MESH:D052638,Particulate Matter,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D052638,Particulate Matter,affects^reaction|decreases^expression
TP53,inhibits,1172,MESH:D052638,Particulate Matter,decreases^expression|increases^abundance|increases^expression
TP53,inhibits,1172,MESH:D052638,Particulate Matter,decreases^expression
TP53,inhibits,1172,MESH:D052638,Particulate Matter,decreases^expression|decreases^phosphorylation
TP53,inhibits,1172,MESH:D052638,Particulate Matter,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:D010396,Penicillamine,decreases^expression
TP53,inhibits,1172,MESH:D010419,Pentamidine,decreases^reaction|increases^acetylation
TP53,inhibits,1172,MESH:C046012,pentanal,decreases^expression
TP53,inhibits,1172,MESH:D004369,Pentetic Acid,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D004369,Pentetic Acid,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C015423,peoniflorin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C471071,perfluorohexanesulfonic acid,decreases^expression
TP53,inhibits,1172,MESH:C076994,perfluorooctane sulfonic acid,decreases^expression
TP53,inhibits,1172,MESH:C011272,perfosfamide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010479,Pergolide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C105905,perifosine,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010575,Pesticides,decreases^expression
TP53,inhibits,1172,MESH:C570314,PF-429242,decreases^expression
TP53,inhibits,1172,MESH:C066330,phenylhydroquinone,affects^cotreatment|decreases^reaction|increases^mutagenesis
TP53,inhibits,1172,MESH:D010713,Phosphatidylcholines,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010798,Phycocyanin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D010833,Phytic Acid,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D064209,Phytochemicals,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C522973,PI103,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^activity|decreases^response to substance|increases^activity
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^activity|decreases^response to substance
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^activity
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:C121565,pifithrin,affects^cotreatment|decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^abundance|increases^expression
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^phosphorylation|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^phosphorylation
TP53,inhibits,1172,MESH:C121565,pifithrin,affects^localization|decreases^reaction
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^expression|increases^phosphorylation
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^response to substance|increases^expression
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^expression|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^response to substance|increases^activity
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^expression|increases^reaction
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^expression|decreases^phosphorylation
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^response to substance
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^reaction|increases^phosphorylation|increases^reaction
TP53,inhibits,1172,MESH:C121565,pifithrin,decreases^expression
TP53,inhibits,1172,MESH:C008922,piperine,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:D010936,Plant Extracts,decreases^expression
TP53,inhibits,1172,MESH:D010936,Plant Extracts,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D017671,Platinum Compounds,decreases^reaction|decreases^response to substance
TP53,inhibits,1172,MESH:D017671,Platinum Compounds,decreases^response to substance
TP53,inhibits,1172,MESH:C108953,platycodin D,decreases^expression
TP53,inhibits,1172,MESH:D011078,Polychlorinated Biphenyls,decreases^expression
TP53,inhibits,1172,MESH:D011084,Polycyclic Aromatic Hydrocarbons,decreases^methylation
TP53,inhibits,1172,MESH:C060540,polyhexamethyleneguanidine,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C008971,polymarcine,affects^cotreatment|decreases^expression|decreases^response to substance
TP53,inhibits,1172,MESH:D011112,Polymyxin B,decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:D011112,Polymyxin B,decreases^reaction|increases^acetylation
TP53,inhibits,1172,MESH:D011112,Polymyxin B,decreases^reaction|increases^acetylation|increases^reaction
TP53,inhibits,1172,MESH:C472086,polyphenon E,decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:C019536,potassium bromate,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C027373,potassium chromate(VI),decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D011192,Potassium Dichromate,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D011205,Povidone,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:C000708871,pradimicin-IRD,affects^reaction|decreases^expression
TP53,inhibits,1172,MESH:D017035,Pravastatin,decreases^degradation|decreases^reaction
TP53,inhibits,1172,MESH:D017035,Pravastatin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C023617,"pregna-4,17-diene-3,16-dione",affects^reaction|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C023617,"pregna-4,17-diene-3,16-dione",decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C017674,procyanidin,decreases^phosphorylation
TP53,inhibits,1172,MESH:D011374,Progesterone,decreases^expression
TP53,inhibits,1172,MESH:D011374,Progesterone,decreases^abundance
TP53,inhibits,1172,MESH:D011374,Progesterone,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D011372,Progestins,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C066229,prolinedithiocarbamate,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:C066229,prolinedithiocarbamate,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C066229,prolinedithiocarbamate,affects^cotreatment|decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:C005556,propionaldehyde,decreases^expression
TP53,inhibits,1172,MESH:D011460,Prostaglandins F,decreases^secretion
TP53,inhibits,1172,MESH:C043680,ptaquiloside,decreases^expression
TP53,inhibits,1172,MESH:C432165,pyrazolanthrone,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C432165,pyrazolanthrone,decreases^reaction|increases^activity|increases^expression|increases^phosphorylation
TP53,inhibits,1172,MESH:C432165,pyrazolanthrone,decreases^reaction|increases^stability
TP53,inhibits,1172,MESH:C432165,pyrazolanthrone,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C432165,pyrazolanthrone,decreases^expression
TP53,inhibits,1172,MESH:C010423,pyrithione zinc,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C010423,pyrithione zinc,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D011748,Pyrogallol,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D011758,Pyrroles,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C020972,pyrrolidine dithiocarbamic acid,decreases^reaction|increases^abundance|increases^expression|increases^oxidation
TP53,inhibits,1172,MESH:D011791,Quartz,decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:D011791,Quartz,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:D011791,Quartz,decreases^expression
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D011794,Quercetin,affects^activity|decreases^reaction
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^degradation|increases^stability
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^reaction|increases^phosphorylation|increases^reaction
TP53,inhibits,1172,MESH:D011794,Quercetin,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^expression
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^reaction|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^ubiquitination|increases^stability
TP53,inhibits,1172,MESH:D011794,Quercetin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C523166,quercetin 3-O-beta-(2''-galloyl)-rhamnopyranoside,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C544967,quizartinib,decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:C544967,quizartinib,decreases^expression
TP53,inhibits,1172,MESH:C068874,raltitrexed,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D017382,Reactive Oxygen Species,decreases^reaction|increases^abundance
TP53,inhibits,1172,MESH:D017382,Reactive Oxygen Species,affects^cotreatment|decreases^expression|increases^abundance|increases^expression|increases^phosphorylation|increases^stability
TP53,inhibits,1172,MESH:D017382,Reactive Oxygen Species,affects^localization|decreases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^acetylation|increases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^acetylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^activity|increases^localization|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^localization|decreases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^activity
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^reaction|decreases^reaction|increases^activity|increases^localization|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^phosphorylation|increases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^ubiquitination|increases^expression
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^ubiquitination
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^acetylation|increases^activity
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^binding|decreases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^response to substance
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^reaction|decreases^expression
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^activity|decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^binding|decreases^expression|decreases^reaction|increases^acetylation|increases^activity
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^expression|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^localization|decreases^reaction|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^cotreatment|decreases^acetylation|increases^activity|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^binding|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:D000077185,Resveratrol,affects^binding|decreases^acetylation|increases^activity|increases^reaction
TP53,inhibits,1172,MESH:C000603861,RGFP966,decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:D019438,Ritonavir,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C512984,RO 3306,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C087123,romidepsin,decreases^expression|increases^reaction
TP53,inhibits,1172,MESH:D000077154,Rosiglitazone,decreases^expression|increases^expression|increases^reaction
TP53,inhibits,1172,MESH:D000077154,Rosiglitazone,decreases^expression|decreases^reaction
TP53,inhibits,1172,MESH:D000077154,Rosiglitazone,decreases^expression
TP53,inhibits,1172,MESH:D012402,Rotenone,decreases^expression
TP53,inhibits,1172,MESH:D012402,Rotenone,affects^binding|decreases^reaction|increases^reaction
TP53,inhibits,1172,MESH:D012402,Rotenone,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C101044,RTKI cpd,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C079905,rubitecan,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D012431,Rutin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C046570,S-(2-chloroethyl)glutathione,decreases^activity|increases^mutagenesis
TP53,inhibits,1172,MESH:C025759,saikosaponin D,decreases^expression
TP53,inhibits,1172,MESH:C010327,salinomycin,decreases^expression
TP53,inhibits,1172,MESH:C065299,S-allylcysteine,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C076944,salvianolic acid B,decreases^acetylation
TP53,inhibits,1172,MESH:C121329,sanglifehrin A,affects^localization|decreases^reaction
TP53,inhibits,1172,MESH:C003402,sapropterin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C093642,SB 203580,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:C093642,SB 203580,affects^localization|decreases^reaction
TP53,inhibits,1172,MESH:C093642,SB 203580,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C093642,SB 203580,affects^cotreatment|decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:C417521,SB 216763,affects^localization|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D012643,Selenium,decreases^expression
TP53,inhibits,1172,MESH:D012643,Selenium,affects^cotreatment|decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D012645,Selenomethionine,decreases^activity
TP53,inhibits,1172,MESH:D012645,Selenomethionine,decreases^reaction|increases^activity
TP53,inhibits,1172,MESH:C042431,S-ethyl glutathione,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D000068677,Sildenafil Citrate,decreases^reaction|increases^response to substance
TP53,inhibits,1172,MESH:D012822,Silicon Dioxide,affects^localization|decreases^reaction|increases^acetylation|increases^phosphorylation
TP53,inhibits,1172,MESH:D012822,Silicon Dioxide,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D012822,Silicon Dioxide,decreases^expression
TP53,inhibits,1172,MESH:C555142,silmitasertib,decreases^expression
TP53,inhibits,1172,MESH:D012834,Silver,affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:D018030,Silver Compounds,affects^binding|affects^cotreatment|decreases^expression
TP53,inhibits,1172,MESH:D012835,Silver Nitrate,decreases^expression
TP53,inhibits,1172,MESH:D000077385,Silybin,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D000077385,Silybin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D019821,Simvastatin,decreases^reaction|increases^expression
TP53,inhibits,1172,MESH:D020123,Sirolimus,decreases^reaction|increases^phosphorylation
TP53,inhibits,1172,MESH:D020123,Sirolimus,decreases^phosphorylation
TP53,inhibits,1172,MESH:D020123,Sirolimus,decreases^reaction|increases^phosphorylation|increases^reaction
